lemma,frequency_rank,frequency_set,part_of_speech,is_function_word,first_letter_unit,last_letter_unit,is_dead_end
međusobno,2401,25,ADV,0,m,o,0
svježe,2402,25,ADV,0,s,e,0
sophie,2403,25,NOUN,0,s,e,0
presuda,2404,25,NOUN,0,p,a,0
kavez,2405,25,NOUN,0,k,z,0
zbivati,2406,25,VERB,0,z,i,0
psihijatar,2407,25,NOUN,0,p,r,0
generacija,2408,25,NOUN,0,g,a,0
ljepotica,2409,25,NOUN,0,lj,a,0
drveće,2410,25,NOUN,0,d,e,0
gurati,2411,25,VERB,0,g,i,0
potom,2412,25,ADV,0,p,m,0
Nebi,2413,25,ADV,0,N,i,0
bicik,2414,25,NOUN,0,b,k,0
nestanak,2415,25,NOUN,0,n,k,0
čuditi,2416,25,VERB,0,č,i,0
blok,2417,25,NOUN,0,b,k,0
odraditi,2418,25,VERB,0,o,i,0
reagirati,2419,25,VERB,0,r,i,0
crijevo,2420,25,NOUN,0,c,o,0
količina,2421,25,NOUN,0,k,a,0
diler,2422,25,NOUN,0,d,r,0
zima,2423,25,NOUN,0,z,a,0
unatoč,2424,25,ADP,0,u,č,0
saslušati,2425,25,VERB,0,s,i,0
kompliciran,2426,25,ADJ,0,k,n,0
kazniti,2427,25,VERB,0,k,i,0
Jennifer,2428,25,NOUN,0,J,r,0
neći,2429,25,X,0,n,i,0
navići,2430,25,VERB,0,n,i,0
gej,2431,25,ADJ,0,g,j,0
Hitler,2432,25,NOUN,0,H,r,0
čišćenje,2433,25,NOUN,0,č,e,0
katastrofa,2434,25,NOUN,0,k,a,0
građanin,2435,25,NOUN,0,g,n,0
zajebati,2436,25,VERB,0,z,i,0
pucnjava,2437,25,NOUN,0,p,a,0
talac,2438,25,NOUN,0,t,c,0
terorist,2439,25,NOUN,0,t,t,0
ogrlica,2440,25,NOUN,0,o,a,0
ispadati,2441,25,VERB,0,i,i,0
potpis,2442,25,NOUN,0,p,s,0
prijem,2443,25,NOUN,0,p,m,0
unajmiti,2444,25,VERB,0,u,i,0
komadić,2445,25,NOUN,0,k,ć,0
mesta,2446,25,NOUN,0,m,a,0
čovječanstvo,2447,25,NOUN,0,č,o,0
brada,2448,25,NOUN,0,b,a,0
obavijest,2449,25,NOUN,0,o,t,0
poanta,2450,25,NOUN,0,p,a,0
izuzetno,2451,25,ADV,0,i,o,0
ovoliko,2452,25,ADV,0,o,o,0
tulum,2453,25,NOUN,0,t,m,0
razvod,2454,25,NOUN,0,r,d,0
javno,2455,25,ADV,0,j,o,0
Hannah,2456,25,NOUN,0,H,h,0
Ruth,2457,25,NOUN,0,R,h,0
podalje,2458,25,ADV,0,p,e,0
lmam,2459,25,INTJ,0,l,m,0
zasigurno,2460,25,ADV,0,z,o,0
Zoe,2461,25,NOUN,0,Z,e,0
postupak,2462,25,NOUN,0,p,k,0
preklinjati,2463,25,VERB,0,p,i,0
telo,2464,25,NOUN,0,t,o,0
strpljenje,2465,25,NOUN,0,s,e,0
odavdje,2466,25,INTJ,0,o,e,0
mamac,2467,25,NOUN,0,m,c,0
proslaviti,2468,25,VERB,0,p,i,0
kandidat,2469,25,NOUN,0,k,t,0
otraga,2470,25,ADV,0,o,a,0
blag,2471,25,NOUN,0,b,g,0
natjecanje,2472,25,NOUN,0,n,e,0
nasmijati,2473,25,VERB,0,n,i,0
mržnja,2474,25,NOUN,0,m,a,0
koncert,2475,25,NOUN,0,k,t,0
ho,2476,25,INTJ,0,h,o,0
Carolina,2477,25,NOUN,0,C,a,0
predomisliti,2478,25,VERB,0,p,i,0
prepustiti,2479,25,VERB,0,p,i,0
proba,2480,25,NOUN,0,p,a,0
godišnje,2481,25,ADV,0,g,e,0
oznaka,2482,25,NOUN,0,o,a,0
napolju,2483,25,ADV,0,n,u,0
izbjeći,2484,25,VERB,0,i,i,0
ulazak,2485,25,NOUN,0,u,k,0
štakor,2486,25,NOUN,0,š,r,0
zvono,2487,25,NOUN,0,z,o,0
izvoditi,2488,25,VERB,0,i,i,0
piletina,2489,25,NOUN,0,p,a,0
ušutjeti,2490,25,VERB,0,u,i,0
nekoć,2491,25,ADV,0,n,ć,0
Eh,2492,25,INTJ,0,E,h,0
mozak,2493,25,NOUN,0,m,k,0
zgodno,2494,25,ADV,0,z,o,0
srčan,2495,25,ADJ,0,s,n,0
poprilično,2496,25,ADV,0,p,o,0
tjedno,2497,25,ADV,0,t,o,0
odvratan,2498,25,ADJ,0,o,n,0
craig,2499,25,NOUN,0,c,g,0
megan,2500,25,NOUN,0,m,n,0
kultura,2501,26,NOUN,0,k,a,0
admiral,2502,26,NOUN,0,a,l,0
velečasni,2503,26,ADJ,0,v,i,0
nećak,2504,26,NOUN,0,n,k,0
premijer,2505,26,NOUN,0,p,r,0
sjedalo,2506,26,NOUN,0,s,o,0
jao,2507,26,INTJ,0,j,o,0
dobijati,2508,26,VERB,0,d,i,0
snimak,2509,26,NOUN,0,s,k,0
Srećan,2510,26,ADJ,0,S,n,0
genije,2511,26,NOUN,0,g,e,0
rasprava,2512,26,NOUN,0,r,a,0
kucati,2513,26,NOUN,0,k,i,0
zavisiti,2514,26,VERB,0,z,i,0
frizura,2515,26,NOUN,0,f,a,0
reklama,2516,26,NOUN,0,r,a,0
recept,2517,26,NOUN,0,r,t,0
osigurati,2518,26,VERB,0,o,i,0
napredak,2519,26,NOUN,0,n,k,0
štap,2520,26,NOUN,0,š,p,0
ludost,2521,26,NOUN,0,l,t,0
mest,2522,26,NOUN,0,m,t,0
jack,2523,26,NOUN,0,j,k,0
predaleko,2524,26,ADV,0,p,o,0
spavaći,2525,26,ADJ,0,s,i,0
MARCUS,2526,26,NOUN,0,M,S,0
prebrzo,2527,26,ADV,0,p,o,0
tajno,2528,26,ADV,0,t,o,0
kostim,2529,26,NOUN,0,k,m,0
trošiti,2530,26,VERB,0,t,i,0
pomoc,2531,26,NOUN,0,p,c,0
mozeti,2532,26,VERB,0,m,i,0
javan,2533,26,ADJ,0,j,n,0
opustjeti,2534,26,VERB,0,o,i,0
trčanje,2535,26,NOUN,0,t,e,0
špijun,2536,26,NOUN,0,š,n,0
napredovati,2537,26,VERB,0,n,i,0
dionica,2538,26,NOUN,0,d,a,0
mašina,2539,26,NOUN,0,m,a,0
ubica,2540,26,NOUN,0,u,a,0
Oliver,2541,26,NOUN,0,O,r,0
zec,2542,26,NOUN,0,z,c,0
glumac,2543,26,NOUN,0,g,c,0
ispuniti,2544,26,VERB,0,i,i,0
prekidati,2545,26,VERB,0,p,i,0
otici,2546,26,VERB,0,o,i,0
usuđivati,2547,26,VERB,0,u,i,0
izgovor,2548,26,NOUN,0,i,r,0
dojam,2549,26,NOUN,0,d,m,0
zračan,2550,26,ADJ,0,z,n,0
šefica,2551,26,NOUN,0,š,a,0
groblje,2552,26,NOUN,0,g,e,0
Dian,2553,26,NOUN,0,D,n,0
slabo,2554,26,ADV,0,s,o,0
vrtjeti,2555,26,VERB,0,v,i,0
papa,2556,26,NOUN,0,p,a,0
snijeg,2557,26,NOUN,0,s,g,0
čamac,2558,26,NOUN,0,č,c,0
južan,2559,26,ADJ,0,j,n,0
umalo,2560,26,ADV,0,u,o,0
trening,2561,26,NOUN,0,t,g,0
Gordon,2562,26,NOUN,0,G,n,0
donji,2563,26,ADJ,0,d,i,0
re,2564,26,PUNCT,0,r,e,0
seći,2565,26,VERB,0,s,i,0
dodatan,2566,26,ADJ,0,d,n,0
buraz,2567,26,NOUN,0,b,z,0
sjena,2568,26,NOUN,0,s,a,0
zahtijevati,2569,26,VERB,0,z,i,0
približiti,2570,26,VERB,0,p,i,0
šetnja,2571,26,NOUN,0,š,a,0
raniti,2572,26,ADJ,0,r,i,0
čizma,2573,26,NOUN,0,č,a,0
ponos,2574,26,NOUN,0,p,s,0
nogomet,2575,26,NOUN,0,n,t,0
tetovaža,2576,26,NOUN,0,t,a,0
svibanj,2577,26,NOUN,0,s,nj,0
miš,2578,26,NOUN,0,m,š,0
skidati,2579,26,VERB,0,s,i,0
motel,2580,26,NOUN,0,m,l,0
gaće,2581,26,NOUN,0,g,e,0
izmisliti,2582,26,VERB,0,i,i,0
navika,2583,26,NOUN,0,n,a,0
impresivno,2584,26,ADV,0,i,o,0
dopuštenje,2585,26,NOUN,0,d,e,0
kabina,2586,26,NOUN,0,k,a,0
penis,2587,26,NOUN,0,p,s,0
uobičajiti,2588,26,ADJ,0,u,i,0
Natalia,2589,26,NOUN,0,N,a,0
popeti,2590,26,VERB,0,p,i,0
lan,2591,26,NOUN,0,l,n,0
pojačanje,2592,26,NOUN,0,p,e,0
Elen,2593,26,NOUN,0,E,n,0
čekanje,2594,26,NOUN,0,č,e,0
šalica,2595,26,NOUN,0,š,a,0
sediti,2596,26,VERB,0,s,i,0
tekst,2597,26,NOUN,0,t,t,0
lisica,2598,26,NOUN,0,l,a,0
izvana,2599,26,ADV,0,i,a,0
nastup,2600,26,NOUN,0,n,p,0
tkivo,2601,27,NOUN,0,t,o,0
osjetljiv,2602,27,ADJ,0,o,v,0
mrlja,2603,27,NOUN,0,m,a,0
istražitelj,2604,27,NOUN,0,i,lj,0
oprati,2605,27,VERB,0,o,i,0
napred,2606,27,INTJ,0,n,d,0
žalost,2607,27,NOUN,0,ž,t,0
središte,2608,27,NOUN,0,s,e,0
flota,2609,27,NOUN,0,f,a,0
lav,2610,27,NOUN,0,l,v,0
major,2611,27,NOUN,0,m,r,0
humor,2612,27,NOUN,0,h,r,0
Rus,2613,27,NOUN,0,R,s,0
dokazivati,2614,27,VERB,0,d,i,0
nula,2615,27,NOUN,0,n,a,0
privremeno,2616,27,ADV,0,p,o,0
hit,2617,27,NOUN,0,h,t,0
tjerati,2618,27,VERB,0,t,i,0
povlačiti,2619,27,VERB,0,p,i,0
snaći,2620,27,VERB,0,s,i,0
posjedovati,2621,27,VERB,0,p,i,0
imovina,2622,27,NOUN,0,i,a,0
biblija,2623,27,NOUN,0,b,a,0
vječno,2624,27,ADV,0,v,o,0
vezati,2625,27,VERB,0,v,i,0
prelijep,2626,27,ADJ,0,p,p,0
istinit,2627,27,ADJ,0,i,t,0
uzdisati,2628,27,VERB,0,u,i,0
radnja,2629,27,NOUN,0,r,a,0
prirodan,2630,27,ADJ,0,p,n,0
dvostruko,2631,27,ADV,0,d,o,0
zamjenik,2632,27,NOUN,0,z,k,0
gus,2633,27,NOUN,0,g,s,0
skupo,2634,27,ADV,0,s,o,0
počiniti,2635,27,VERB,0,p,i,0
pamćenje,2636,27,NOUN,0,p,e,0
rođenje,2637,27,NOUN,0,r,e,0
htjesti,2638,27,X,0,h,i,0
ispit,2639,27,NOUN,0,i,t,0
boba,2640,27,NOUN,0,b,a,0
prosto,2641,27,ADV,0,p,o,0
dick,2642,27,NOUN,0,d,k,0
pozor,2643,27,NOUN,0,p,r,0
komentar,2644,27,NOUN,0,k,r,0
pobjednik,2645,27,NOUN,0,p,k,0
trojica,2646,27,NOUN,0,t,a,0
kriminal,2647,27,NOUN,0,k,l,0
drug,2648,27,NOUN,0,d,g,0
tocno,2649,27,ADV,0,t,o,0
ispitati,2650,27,VERB,0,i,i,0
spašavanje,2651,27,NOUN,0,s,e,0
šou,2652,27,NOUN,0,š,u,0
nakit,2653,27,NOUN,0,n,t,0
vlasništvo,2654,27,NOUN,0,v,o,0
sećati,2655,27,VERB,0,s,i,0
godišnjica,2656,27,NOUN,0,g,a,0
uzbuđenje,2657,27,NOUN,0,u,e,0
stražar,2658,27,NOUN,0,s,r,0
radisti,2659,27,VERB,0,r,i,0
zabiti,2660,27,VERB,0,z,i,0
povremeno,2661,27,ADV,0,p,o,0
nacija,2662,27,NOUN,0,n,a,0
pojas,2663,27,NOUN,0,p,s,0
kaos,2664,27,NOUN,0,k,s,0
opljačkati,2665,27,VERB,0,o,i,0
gdin,2666,27,NOUN,0,g,n,0
pretražiti,2667,27,VERB,0,p,i,0
Moras,2668,27,ADJ,0,M,s,0
unatrag,2669,27,ADV,0,u,g,0
širok,2670,27,ADJ,0,š,k,0
stražnji,2671,27,ADJ,0,s,i,0
približavati,2672,27,VERB,0,p,i,0
Victor,2673,27,NOUN,0,V,r,0
savjetnik,2674,27,NOUN,0,s,k,0
osmijeh,2675,27,NOUN,0,o,h,0
Ana,2676,27,NOUN,0,A,a,0
prtljažnik,2677,27,NOUN,0,p,k,0
obrok,2678,27,NOUN,0,o,k,0
zahod,2679,27,NOUN,0,z,d,0
ldjeti,2680,27,X,0,l,i,0
liječiti,2681,27,VERB,0,l,i,0
luk,2682,27,NOUN,0,l,k,0
liga,2683,27,NOUN,0,l,a,0
dvorac,2684,27,NOUN,0,d,c,0
Janet,2685,27,NOUN,0,J,t,0
dići,2686,27,VERB,0,d,i,0
specijalan,2687,27,ADJ,0,s,n,0
roman,2688,27,NOUN,0,r,n,0
provala,2689,27,NOUN,0,p,a,0
preuzimati,2690,27,VERB,0,p,i,0
seksualno,2691,27,ADV,0,s,o,0
Olivia,2692,27,NOUN,0,O,a,0
razum,2693,27,NOUN,0,r,m,0
voleti,2694,27,VERB,0,v,i,0
ljubiti,2695,27,VERB,0,lj,i,0
mornarica,2696,27,NOUN,0,m,a,0
smanjiti,2697,27,VERB,0,s,i,0
svjedočiti,2698,27,VERB,0,s,i,0
dob,2699,27,NOUN,0,d,b,0
rosia,2700,27,NOUN,0,r,a,0
ukusan,2701,28,ADJ,0,u,n,0
tuga,2702,28,NOUN,0,t,a,0
detektivka,2703,28,NOUN,0,d,a,0
mason,2704,28,NOUN,0,m,n,0
hram,2705,28,NOUN,0,h,m,0
igla,2706,28,NOUN,0,i,a,0
crta,2707,28,NOUN,0,c,a,0
dnevni,2708,28,ADJ,0,d,i,0
smrad,2709,28,NOUN,0,s,d,0
Marija,2710,28,NOUN,0,M,a,0
mater,2711,28,NOUN,0,m,r,0
panika,2712,28,NOUN,0,p,a,0
di,2713,28,ADV,0,d,i,0
gotovina,2714,28,NOUN,0,g,a,0
disanje,2715,28,NOUN,0,d,e,0
uzalud,2716,28,ADV,0,u,d,0
pobogu,2717,28,INTJ,0,p,u,0
pristojan,2718,28,ADJ,0,p,n,0
ruski,2719,28,ADJ,0,r,i,0
rasa,2720,28,NOUN,0,r,a,0
zivot,2721,28,NOUN,0,z,t,0
sram,2722,28,INTJ,0,s,m,0
scenarij,2723,28,NOUN,0,s,j,0
opsjesti,2724,28,ADJ,0,o,i,0
klinika,2725,28,NOUN,0,k,a,0
promatrati,2726,28,VERB,0,p,i,0
rep,2727,28,NOUN,0,r,p,0
prethodno,2728,28,ADV,0,p,o,0
sklad,2729,28,NOUN,0,s,d,0
ethan,2730,28,NOUN,0,e,n,0
straga,2731,28,ADV,0,s,a,0
bolesno,2732,28,ADV,0,b,o,0
sveučilište,2733,28,NOUN,0,s,e,0
ispraviti,2734,28,VERB,0,i,i,0
gubitnik,2735,28,NOUN,0,g,k,0
alat,2736,28,NOUN,0,a,t,0
zastrašujuće,2737,28,ADV,0,z,e,0
premjestiti,2738,28,VERB,0,p,i,0
rekord,2739,28,NOUN,0,r,d,0
mašta,2740,28,NOUN,0,m,a,0
studio,2741,28,NOUN,0,s,o,0
pomisao,2742,28,X,0,p,o,0
sport,2743,28,NOUN,0,s,t,0
umjetnik,2744,28,NOUN,0,u,k,0
nekamo,2745,28,ADV,0,n,o,0
Lepa,2746,28,ADJ,0,L,a,0
objesiti,2747,28,VERB,0,o,i,0
blagoslov,2748,28,NOUN,0,b,v,0
tetka,2749,28,NOUN,0,t,a,0
gospa,2750,28,NOUN,0,g,a,0
čarapa,2751,28,NOUN,0,č,a,0
smešno,2752,28,ADV,0,s,o,0
lično,2753,28,ADV,0,l,o,0
sem,2754,28,INTJ,0,s,m,0
ponositi,2755,28,VERB,0,p,i,0
Carlos,2756,28,NOUN,0,C,s,0
hrabro,2757,28,ADV,0,h,o,0
Alison,2758,28,NOUN,0,A,n,0
kevina,2759,28,NOUN,0,k,a,0
udobno,2760,28,ADV,0,u,o,0
viđenje,2761,28,NOUN,0,v,e,0
gužva,2762,28,NOUN,0,g,a,0
zapis,2763,28,NOUN,0,z,s,0
osuditi,2764,28,ADJ,0,o,i,0
usko,2765,28,ADV,0,u,o,0
itekako,2766,28,ADV,0,i,o,0
Barbara,2767,28,NOUN,0,B,a,0
stopa,2768,28,NOUN,0,s,a,0
uvrijediti,2769,28,VERB,0,u,i,0
talent,2770,28,NOUN,0,t,t,0
skok,2771,28,NOUN,0,s,k,0
sadržati,2772,28,VERB,0,s,i,0
usuditi,2773,28,VERB,0,u,i,0
mirovina,2774,28,NOUN,0,m,a,0
istražiti,2775,28,VERB,0,i,i,0
ispostaviti,2776,28,VERB,0,i,i,0
nužno,2777,28,ADV,0,n,o,0
okidač,2778,28,NOUN,0,o,č,0
lucas,2779,28,NOUN,0,l,s,0
profil,2780,28,NOUN,0,p,l,0
Naomi,2781,28,NOUN,0,N,i,0
ogledalo,2782,28,NOUN,0,o,o,0
Cela,2783,28,NOUN,0,C,a,0
majstor,2784,28,NOUN,0,m,r,0
Dennis,2785,28,NOUN,0,D,s,0
pripaziti,2786,28,VERB,0,p,i,0
nalik,2787,28,ADV,0,n,k,0
status,2788,28,NOUN,0,s,s,0
plivati,2789,28,VERB,0,p,i,0
odobrenje,2790,28,NOUN,0,o,e,0
mamica,2791,28,NOUN,0,m,a,0
dobrodošlica,2792,28,NOUN,0,d,a,0
Martha,2793,28,NOUN,0,M,a,0
jezivo,2794,28,ADV,0,j,o,0
ugled,2795,28,NOUN,0,u,d,0
zaliha,2796,28,NOUN,0,z,a,0
izravno,2797,28,ADV,0,i,o,0
potvrda,2798,28,NOUN,0,p,a,0
toalet,2799,28,NOUN,0,t,t,0
juče,2800,28,ADV,0,j,e,0
Martine,2801,29,NOUN,0,M,e,0
lažno,2802,29,ADV,0,l,o,0
vježbati,2803,29,VERB,0,v,i,0
album,2804,29,NOUN,0,a,m,0
ratni,2805,29,ADJ,0,r,i,0
vesta,2806,29,NOUN,0,v,a,0
poglavlje,2807,29,NOUN,0,p,e,0
sumnjivo,2808,29,ADV,0,s,o,0
trideset,2809,29,NUM,0,t,t,0
većinom,2810,29,ADV,0,v,m,0
Debbie,2811,29,NOUN,0,D,e,0
kurs,2812,29,NOUN,0,k,s,0
keith,2813,29,NOUN,0,k,h,0
upozoravati,2814,29,VERB,0,u,i,0
romantično,2815,29,ADV,0,r,o,0
krvariti,2816,29,VERB,0,k,i,0
liječenje,2817,29,NOUN,0,l,e,0
silaziti,2818,29,VERB,0,s,i,0
nakratko,2819,29,ADV,0,n,o,0
ellie,2820,29,NOUN,0,e,e,0
spisak,2821,29,NOUN,0,s,k,0
menadžer,2822,29,NOUN,0,m,r,0
propast,2823,29,NOUN,0,p,t,0
pogon,2824,29,NOUN,0,p,n,0
prioritet,2825,29,NOUN,0,p,t,0
morski,2826,29,ADJ,0,m,i,0
zadužiti,2827,29,ADJ,0,z,i,0
ljubazno,2828,29,ADV,0,lj,o,0
bejzbol,2829,29,NOUN,0,b,l,0
odande,2830,29,ADV,0,o,e,0
koordinata,2831,29,NOUN,0,k,a,0
nesretan,2832,29,ADJ,0,n,n,0
bolno,2833,29,ADV,0,b,o,0
ukloniti,2834,29,VERB,0,u,i,0
aparat,2835,29,NOUN,0,a,t,0
živac,2836,29,NOUN,0,ž,c,0
temelj,2837,29,NOUN,0,t,lj,0
nijemac,2838,29,NOUN,0,n,c,0
desetak,2839,29,NUM,0,d,k,0
Vincent,2840,29,NOUN,0,V,t,0
kompjuter,2841,29,NOUN,0,k,r,0
pošten,2842,29,ADJ,0,p,n,0
maloprije,2843,29,ADV,0,m,e,0
Steven,2844,29,NOUN,0,S,n,0
dodjeti,2845,29,X,0,d,i,0
bilješka,2846,29,NOUN,0,b,a,0
tužiti,2847,29,VERB,0,t,i,0
značka,2848,29,NOUN,0,z,a,0
prljavo,2849,29,ADV,0,p,o,0
spojiti,2850,29,VERB,0,s,i,0
odanost,2851,29,NOUN,0,o,t,0
prijateljski,2852,29,ADJ,0,p,i,0
suludo,2853,29,ADV,0,s,o,0
tragedija,2854,29,NOUN,0,t,a,0
dodir,2855,29,NOUN,0,d,r,0
diljem,2856,29,ADP,0,d,m,0
dadilja,2857,29,NOUN,0,d,a,0
visina,2858,29,NOUN,0,v,a,0
olovka,2859,29,NOUN,0,o,a,0
značenje,2860,29,NOUN,0,z,e,0
desert,2861,29,NOUN,0,d,t,0
Mia,2862,29,NOUN,0,M,a,0
identificirati,2863,29,VERB,0,i,i,0
ao,2864,29,INTJ,0,a,o,0
lediti,2865,29,VERB,0,l,i,0
užas,2866,29,NOUN,0,u,s,0
sereti,2867,29,VERB,0,s,i,0
isplatiti,2868,29,VERB,0,i,i,0
uzbuna,2869,29,NOUN,0,u,a,0
protokol,2870,29,NOUN,0,p,l,0
strava,2871,29,ADJ,0,s,a,0
prijenos,2872,29,NOUN,0,p,s,0
rita,2873,29,NOUN,0,r,a,0
istovremeno,2874,29,ADV,0,i,o,0
brooka,2875,29,NOUN,0,b,a,0
zauzvrat,2876,29,ADV,0,z,t,0
mudro,2877,29,ADV,0,m,o,0
leš,2878,29,NOUN,0,l,š,0
pucanj,2879,29,NOUN,0,p,nj,0
glumica,2880,29,NOUN,0,g,a,0
bacanje,2881,29,NOUN,0,b,e,0
peder,2882,29,NOUN,0,p,r,0
sućut,2883,29,NOUN,0,s,t,0
koma,2884,29,ADV,0,k,a,0
umesto,2885,29,ADV,0,u,o,0
tumor,2886,29,NOUN,0,t,r,0
trošak,2887,29,NOUN,0,t,k,0
neprestano,2888,29,ADV,0,n,o,0
duplo,2889,29,ADV,0,d,o,0
razni,2890,29,ADJ,0,r,i,0
serijski,2891,29,ADJ,0,s,i,0
lani,2892,29,ADV,0,l,i,0
poslijepodne,2893,29,ADV,0,p,e,0
paiga,2894,29,NOUN,0,p,a,0
odustajati,2895,29,VERB,0,o,i,0
ritam,2896,29,NOUN,0,r,m,0
Nicole,2897,29,NOUN,0,N,e,0
plijen,2898,29,NOUN,0,p,n,0
afera,2899,29,NOUN,0,a,a,0
mitch,2900,29,NOUN,0,m,h,0
prelijepo,2901,30,ADV,0,p,o,0
prilaziti,2902,30,VERB,0,p,i,0
savez,2903,30,NOUN,0,s,z,0
utočište,2904,30,NOUN,0,u,e,0
pobiti,2905,30,VERB,0,p,i,0
zvon,2906,30,NOUN,0,z,n,0
naopako,2907,30,ADV,0,n,o,0
štit,2908,30,NOUN,0,š,t,0
izlet,2909,30,NOUN,0,i,t,0
hitati,2910,30,ADJ,0,h,i,0
naslov,2911,30,NOUN,0,n,v,0
nevjerovatno,2912,30,ADV,0,n,o,0
odnesti,2913,30,VERB,0,o,i,0
ostavka,2914,30,NOUN,0,o,a,0
surađivati,2915,30,VERB,0,s,i,0
staro,2916,30,ADV,0,s,o,0
mračan,2917,30,ADJ,0,m,n,0
žuriti,2918,30,VERB,0,ž,i,0
list,2919,30,NOUN,0,l,t,0
Tina,2920,30,NOUN,0,T,a,0
kirurg,2921,30,NOUN,0,k,g,0
gaćice,2922,30,NOUN,0,g,e,0
Kazo,2923,30,INTJ,0,K,o,0
Christina,2924,30,NOUN,0,C,a,0
doznati,2925,30,VERB,0,d,i,0
izvinjavati,2926,30,VERB,0,i,i,0
shane,2927,30,NOUN,0,s,e,0
borac,2928,30,NOUN,0,b,c,0
arthura,2929,30,NOUN,0,a,a,0
vraški,2930,30,ADV,0,v,i,0
kupovina,2931,30,NOUN,0,k,a,0
Albert,2932,30,NOUN,0,A,t,0
vremenski,2933,30,ADV,0,v,i,0
sred,2934,30,ADV,0,s,d,0
kontaktirati,2935,30,VERB,0,k,i,0
ostvariti,2936,30,VERB,0,o,i,0
dočekati,2937,30,VERB,0,d,i,0
pustinja,2938,30,NOUN,0,p,a,0
Katherine,2939,30,NOUN,0,K,e,0
nemoći,2940,30,VERB,0,n,i,0
izgubljen,2941,30,ADJ,0,i,n,0
apartman,2942,30,NOUN,0,a,n,0
eksperiment,2943,30,NOUN,0,e,t,0
sporo,2944,30,ADV,0,s,o,0
militi,2945,30,INTJ,0,m,i,0
pop,2946,30,NOUN,0,p,p,0
čudesno,2947,30,ADV,0,č,o,0
dignuti,2948,30,VERB,0,d,i,0
slušalica,2949,30,NOUN,0,s,a,0
zatvarati,2950,30,VERB,0,z,i,0
tuš,2951,30,NOUN,0,t,š,0
Francis,2952,30,NOUN,0,F,s,0
pokriti,2953,30,VERB,0,p,i,0
praćenje,2954,30,NOUN,0,p,e,0
nadimak,2955,30,NOUN,0,n,k,0
forma,2956,30,NOUN,0,f,a,0
kuhar,2957,30,NOUN,0,k,r,0
privatno,2958,30,ADV,0,p,o,0
nježno,2959,30,ADV,0,nj,o,0
zagrljaj,2960,30,NOUN,0,z,j,0
mobilan,2961,30,ADJ,0,m,n,0
pristojno,2962,30,ADV,0,p,o,0
Denis,2963,30,NOUN,0,D,s,0
provjeravati,2964,30,VERB,0,p,i,0
čitanje,2965,30,NOUN,0,č,e,0
tajnost,2966,30,NOUN,0,t,t,0
franak,2967,30,NOUN,0,f,k,0
obavijestiti,2968,30,VERB,0,o,i,0
slikati,2969,30,VERB,0,s,i,0
sudjelovati,2970,30,VERB,0,s,i,0
umak,2971,30,NOUN,0,u,k,0
zatrebati,2972,30,VERB,0,z,i,0
sudar,2973,30,NOUN,0,s,r,0
častiti,2974,30,VERB,0,č,i,0
dopuštati,2975,30,VERB,0,d,i,0
nikuda,2976,30,ADV,0,n,a,0
želudac,2977,30,NOUN,0,ž,c,0
upala,2978,30,NOUN,0,u,a,0
uspijevati,2979,30,VERB,0,u,i,0
kineski,2980,30,ADJ,0,k,i,0
Monica,2981,30,NOUN,0,M,a,0
radar,2982,30,NOUN,0,r,r,0
radio,2983,30,NOUN,0,r,o,0
izazivati,2984,30,VERB,0,i,i,0
dvanaest,2985,30,NUM,0,d,t,0
vrištati,2986,30,VERB,0,v,i,0
pažljiv,2987,30,ADJ,0,p,v,0
umiješati,2988,30,ADJ,0,u,i,0
prica,2989,30,NOUN,0,p,a,0
privlačiti,2990,30,VERB,0,p,i,0
ožiljak,2991,30,NOUN,0,o,k,0
snažno,2992,30,ADV,0,s,o,0
neverovatno,2993,30,ADV,0,n,o,0
skloniti,2994,30,VERB,0,s,i,0
želela,2995,30,NOUN,0,ž,a,0
nedostatak,2996,30,NOUN,0,n,k,0
voće,2997,30,NOUN,0,v,e,0
križ,2998,30,NOUN,0,k,ž,0
uništavati,2999,30,VERB,0,u,i,0
nestajati,3000,30,VERB,0,n,i,0
strogo,3001,31,ADV,0,s,o,0
potpora,3002,31,NOUN,0,p,a,0
set,3003,31,NOUN,0,s,t,0
diviti,3004,31,VERB,0,d,i,0
damon,3005,31,NOUN,0,d,n,0
poručnica,3006,31,NOUN,0,p,a,0
pedeset,3007,31,NUM,0,p,t,0
pepeo,3008,31,NOUN,0,p,o,0
trenutačno,3009,31,ADV,0,t,o,0
jebiga,3010,31,INTJ,0,j,a,0
toranj,3011,31,NOUN,0,t,nj,0
Victoria,3012,31,NOUN,0,V,a,0
neophodan,3013,31,ADJ,0,n,n,0
Nora,3014,31,NOUN,0,N,a,0
politički,3015,31,ADV,0,p,i,0
rukopis,3016,31,NOUN,0,r,s,0
prošetati,3017,31,VERB,0,p,i,0
GPS,3018,31,NOUN,0,G,S,0
raspravljati,3019,31,VERB,0,r,i,0
prestajati,3020,31,VERB,0,p,i,0
zen,3021,31,NOUN,0,z,n,0
liam,3022,31,NOUN,0,l,m,0
mraz,3023,31,NOUN,0,m,z,0
Joseph,3024,31,NOUN,0,J,h,0
žurba,3025,31,NOUN,0,ž,a,0
ton,3026,31,NOUN,0,t,n,0
uklapati,3027,31,VERB,0,u,i,0
Zela,3028,31,X,0,Z,a,0
dušica,3029,31,NOUN,0,d,a,0
